,PINCP
103354,True
142274,True
72449,True
153041,True
128878,False
109844,False
156227,True
134846,False
23953,False
101504,False
35508,False
94125,False
146277,True
164800,True
50836,True
34251,False
2819,False
116486,True
170344,False
79092,True
10801,True
23066,False
136937,False
131154,False
53389,False
193189,False
85679,False
117335,False
79432,False
67854,True
163851,False
139314,True
50450,False
105107,True
6733,True
116535,False
48284,False
188838,False
13309,False
25868,True
100125,False
141025,False
72834,True
168762,False
188595,True
168295,False
6646,False
124083,False
156706,True
25638,True
28827,False
190693,True
116587,False
52656,False
35155,True
89391,False
110263,False
104743,False
23868,False
6277,False
90873,False
18278,False
38856,True
130408,False
59273,False
71472,False
68312,True
190860,False
118483,True
195158,True
164046,False
103300,True
98430,True
150985,False
93882,False
29379,True
19214,True
186520,False
17786,True
125917,False
140770,False
85439,True
177551,True
46615,False
37165,True
20497,False
103868,False
1893,False
45798,True
68810,True
131748,False
166796,False
138579,True
144941,False
27086,False
76481,False
192802,False
108385,False
36568,True
48018,False
122030,True
128010,True
137213,False
124273,True
140973,False
50949,False
49446,True
40874,True
156661,True
190568,True
53856,False
112499,False
7523,True
184240,True
173652,False
174791,False
1346,False
161102,False
60209,False
63642,False
27319,True
20792,True
108393,False
150979,True
138987,False
71022,False
14974,False
362,False
72019,True
150631,True
66114,False
181286,False
114373,False
177948,True
83532,False
70449,True
99822,False
103858,False
5263,False
18527,True
130302,True
112297,False
71327,False
52959,False
12378,True
12469,True
38857,True
164621,False
84544,False
83542,True
14738,True
134230,False
49660,False
73987,False
84532,False
72373,False
173259,True
195399,False
4480,False
13343,True
154023,False
69863,True
84293,True
89242,False
118390,False
60283,False
191884,False
1569,False
187343,False
138710,True
164481,True
37611,True
59299,True
104390,True
60210,False
34365,False
88726,True
63691,False
171416,True
156678,False
149009,True
42274,True
99316,False
160654,True
105194,False
171705,False
156330,False
61622,True
6498,False
78453,True
57450,True
124512,False
92251,False
39891,True
6000,False
16992,False
89106,True
69492,False
12850,False
132627,True
581,False
144701,False
23155,True
127444,False
45126,False
79900,True
23553,False
130349,False
147795,False
155371,True
137840,False
38841,False
65699,True
102170,False
30080,True
43763,True
8866,False
143071,False
141902,False
192193,True
154820,True
172823,True
14438,True
83679,True
92099,False
170958,True
185687,False
146295,True
6653,False
81609,True
187170,False
35293,True
117858,False
20430,False
31117,True
104028,False
6008,False
797,False
62848,False
141856,False
122907,True
35968,True
9618,True
193071,False
98964,True
182578,True
67032,False
50899,True
163143,True
25269,False
79572,True
152587,False
2827,False
42778,False
141855,True
144573,True
68782,False
121571,True
131335,True
194437,False
129790,False
188257,True
180985,True
151745,False
86179,True
14458,True
75529,False
103645,False
99172,False
18897,True
180896,False
181285,True
25136,True
109180,True
187946,True
110327,True
87891,False
85309,False
35323,False
84825,False
39072,True
1666,False
152671,False
143733,True
90144,True
19658,True
26379,False
180430,True
182570,True
5122,False
45797,True
147982,True
5659,True
33375,True
165729,False
14078,True
111755,True
170328,False
128750,False
182454,False
73169,False
103898,True
30159,True
1335,False
48312,False
83014,False
42126,False
112662,True
175667,False
104581,False
158320,True
195037,False
32335,False
119401,False
96774,False
97256,False
81677,True
119935,True
113695,False
94581,False
118848,True
101464,True
177745,True
57334,False
105774,True
97344,False
180090,False
68454,False
82511,False
149732,True
147177,False
92992,True
151877,True
170995,False
162834,True
114622,False
189069,False
147520,False
99285,False
163558,False
45728,False
116491,True
169697,False
97765,True
143876,False
71809,True
173869,True
125243,False
22700,True
175785,False
55304,False
153011,True
47470,False
8850,False
110690,False
184016,True
69542,True
191980,False
173551,True
137719,False
187164,False
83280,False
28536,False
151651,False
175429,True
170252,True
47121,True
186914,False
174211,False
89497,True
61140,False
170836,False
124749,False
47511,True
38050,False
155098,False
41250,False
10348,False
74974,False
41857,True
58799,False
133125,False
136551,True
47193,True
79327,False
77126,True
89465,False
124196,True
163308,False
97533,False
167264,False
59440,False
47209,True
58695,True
14035,False
38674,True
180573,False
158017,False
142021,False
77807,False
94673,True
157423,False
110937,False
165948,False
15184,True
129439,False
150720,False
46195,False
109008,False
92450,True
12949,False
170031,True
87607,False
94274,False
96745,False
144939,True
95098,True
113470,False
37921,True
180609,False
68005,True
22580,False
65555,False
55063,True
178299,True
53378,True
128150,False
192696,False
15078,False
61469,False
38746,True
77348,False
167386,False
3407,False
110516,False
105167,False
21120,False
15128,False
3803,False
34552,True
111217,True
133360,False
81858,False
98389,True
114164,True
21523,False
77446,False
92090,False
161972,False
47556,True
3526,False
195479,False
83887,False
57161,False
147563,False
129961,True
152962,False
114683,True
146399,False
3614,False
110133,False
74448,True
173892,True
105948,False
52566,True
191485,False
92779,False
140643,False
189299,True
70366,False
63944,True
102345,False
70779,False
146967,False
21620,False
1607,False
97522,False
87407,False
156570,True
118042,True
106813,True
145110,True
177532,False
169150,True
63967,False
136843,False
96333,True
123967,False
104270,False
80686,True
61607,False
79376,True
104755,False
84826,False
71453,False
117924,False
77595,False
61251,False
152448,False
125547,False
144777,False
44393,False
34175,False
121042,True
69675,False
1721,False
39626,True
43696,True
84296,False
10287,True
179478,False
176851,False
64732,True
180977,False
4986,False
56635,True
167695,True
96862,False
9261,False
3173,False
128929,False
15365,False
150413,True
195601,False
36465,True
86548,False
1922,False
137091,True
168392,False
115554,False
137521,False
76876,True
114381,False
83813,False
118307,False
148977,True
131827,False
8895,True
48899,False
131749,False
19805,False
74425,False
180301,True
72976,False
28351,True
69477,False
52738,False
175347,True
102763,True
166630,False
124184,False
42547,True
52378,False
72675,False
145546,False
121728,False
63834,False
143138,False
45633,False
106045,True
79563,False
30126,True
183218,False
49087,True
127572,False
79617,True
50276,True
40164,True
28290,True
14597,True
168023,False
93378,False
175861,True
56210,False
25150,False
40250,True
11151,True
170239,True
77549,False
145977,False
74878,False
194935,True
115226,True
147808,False
45165,True
117247,False
127117,True
179494,False
112480,False
112961,False
75358,True
157920,False
124323,False
164551,True
61641,False
130752,True
120620,False
37863,False
52120,False
189944,False
175349,False
5846,False
162522,False
195139,True
112470,True
55158,True
26393,True
121861,False
172572,False
177290,True
173206,False
72257,False
70886,False
46106,True
127724,False
176443,False
110728,True
47377,True
40836,True
144530,True
186423,True
1925,False
22895,True
153641,True
79821,False
69489,True
146430,False
117080,True
166561,True
174047,True
84358,False
184444,True
187015,True
13012,False
173502,False
97174,True
69022,True
178733,True
161462,False
181383,False
179397,True
34719,True
189146,False
58457,False
44678,True
122585,True
81563,False
104907,False
52397,False
107453,False
73397,True
11051,True
56847,False
8477,True
108478,False
28596,True
84628,False
89941,True
65908,True
47477,True
81537,True
161277,False
172189,False
130937,False
23672,True
42954,True
93154,False
100527,True
41147,True
97443,False
18834,False
118488,False
21002,True
161962,False
119532,False
105171,True
136421,False
82306,False
110230,False
82554,False
174162,False
149380,True
107026,False
191321,False
160971,True
40804,False
182987,True
102690,False
4639,False
145174,True
108704,False
143598,True
184367,True
140604,False
23188,False
167088,True
129225,False
122933,False
187317,False
172910,False
118845,False
56708,False
85209,False
6307,False
14775,True
4281,False
14749,False
181202,True
157480,False
104999,True
175595,False
52847,True
63675,False
30158,True
28348,True
166990,True
110192,False
119807,False
83145,True
142347,False
14407,True
41796,False
77444,True
68061,True
70154,False
27072,True
145313,False
146283,True
47298,False
156211,False
91534,False
143161,False
23243,True
125446,False
128885,False
87566,True
157992,True
76802,True
70152,False
60642,False
95259,False
149501,True
148732,False
68650,False
48469,True
131761,False
112486,False
715,False
111914,True
37398,False
128833,False
85422,False
77577,True
175732,False
49298,True
127921,False
111125,False
58696,False
73036,True
127257,False
59396,True
111770,False
84046,False
97980,False
118243,False
158156,False
73331,False
57238,True
171966,False
106022,True
111208,True
21365,False
83567,False
104542,False
4002,False
4747,False
122567,True
56782,False
190229,False
97331,True
41073,True
128282,False
193394,False
14836,False
128018,True
87497,False
72789,False
82384,True
34850,False
136283,False
75976,False
166459,False
136325,True
75759,False
85108,False
185339,True
140814,False
57287,False
38140,True
60651,True
26021,False
106307,False
183721,False
21307,False
15511,False
47541,False
167409,False
125390,True
116961,False
94915,True
130395,False
99768,True
84504,False
143931,False
51153,True
146310,False
41502,True
70343,False
69423,False
140193,False
7046,False
119699,False
115360,False
81782,True
183410,False
105312,False
71223,True
85615,True
56866,True
183373,False
90309,False
47060,False
122607,False
175626,False
83339,True
130886,False
159497,True
129092,True
62669,True
46492,False
54925,True
136589,True
59411,True
193336,False
3264,False
27088,False
55360,False
134325,False
30521,True
137044,False
2399,False
139912,True
156514,True
136166,False
66440,True
98203,True
95699,False
26476,False
178643,True
138927,True
17247,False
162744,True
173179,False
95400,False
190289,False
187080,False
58851,False
87618,False
99701,False
95190,True
58381,False
171051,True
97527,True
151716,False
134594,True
134728,False
156574,False
187000,True
9556,False
177895,False
105396,True
65203,False
53548,False
137936,False
35052,False
103461,True
13354,False
10270,True
161943,True
182062,False
17803,True
87966,True
185544,True
115043,False
52215,True
63142,True
155665,False
5380,False
94384,False
45610,True
14904,False
54248,False
29745,False
48416,True
129484,True
70596,True
87058,False
64686,True
71386,True
33778,False
140053,False
146855,False
45028,False
53460,False
143997,False
83038,False
29827,False
54697,False
135707,False
166609,True
44927,False
121525,False
119775,False
21431,True
120982,False
35564,True
73759,True
194922,False
103367,True
95193,False
16965,True
93467,False
190156,False
44571,True
123799,False
62777,False
12386,False
134455,True
124068,True
